,tweet,offensive,vlg,vio,HS_HS1,HS_HS2,HS_HS3,HS_HS5,HS_HS6,HS_NOT_HS
6863,مستخدم ماسودان غيرك واله  وجه بدموع الفرح  سكين المطبخ ,0,0,0,0,0,0,0,0,1
6864,العربي  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
6865,شالفايده مودل وغرورج كثر شعر اباطج وجه خنزير  بريق ,1,0,0,0,0,0,0,0,1
6866,عدنا والعود أحمد أهلا بألم الاذان الي يجي في بداية ونهاية الشتاء  وجه بابتسامه خفيفه  قلب مجروح  سكين المطبخ ,0,0,0,0,0,0,0,0,1
6867,ياكرهي لمزح الي كذا وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
6868,احلى اقتحام مع القائد برلين وجه يبكي بصوت عالي  وجه مستاء ️ قلب مجروح  وجه قلق متعرق  حركه اليد لقول حسنا  وجه مستاء ️ قلب مجروح  علامه تقاطع  وجه يبكي  وجه بميزان حراره في الفم  وجه عابس قليلا  وجه مرتبك  وجه منصدم  وجه مرتبك  وجه قلق  وجه متأمل  وجه محبط ,0,0,0,0,0,0,0,0,1
6869,مستخدم أنا الرجال الواحد إلى كنت مع كرباج  وجه مبتسم بنظارة شمسيه  قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
6870,مستخدم كله منك انت  وجه يشتاط غضبا  وجه يبكي بصوت عالي ,0,0,0,0,0,0,0,0,1
6871,بايع الكليجا نعجه لا تعليق  نعجه ,1,0,0,0,0,0,0,0,1
6872,مستخدم كبار الشخصيات بتحصلي ف الاودي وجه قطه بدموع الفرح  قرد بحركه اليد لقول لا اسمع  ,0,0,0,0,0,0,0,0,1
6873,استودعتكم اله دعواتكم اغتصب الاختبار سكين المطبخ ,1,0,0,0,0,0,0,0,1
6874,غرد بفيديو  وجه الكلب  دولفين ,0,0,0,0,0,0,0,0,1
6875,مستخدم اشهد انش صادقه وش ذا الانحطاط  ابهام متجه لاسفل 🏻 ابهام متجه لاسفل 🏻,1,0,0,0,0,0,0,0,1
6876,مستخدم قرت اكون مخرج على الطريقه الهنديه واخرج فيلم عن اوضاع اليمن وجه مذهول  وجه مبتسم باستهزاء  وجه متفاجيء  وجه مكبوت ينفث البخار من انفه  وجه مبتسم بنظارة شمسيه ,0,0,0,0,0,0,0,0,1
6877,مستخدم البند ال انا أؤيده وبقوه الا المساس بالسياده  يد مرفوعه 🏻 وملف الأزمة الخليجية موجود في درج مكتب ترامب بس امريكا تماطل بالصلح لمصلحتها من أمرين اولا تفك الخليج وثانيا حلب اموال الخليج يعني نقدر نقول لعبتها صح وضرب عصفورين بحجر  ابهام متجه لاسفل 🏻,0,0,0,0,0,0,0,0,1
6878,مستخدم ماقدرت اكمل الفديو يعني هو مسوي انو يجلد ذحين  وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
6879,RT مستخدم باله احد يشوف لنا طريق  وجه الضفدع  لنهائي مع العلم ان اخر مباراه فازوا فيها كانت بضربات الحظ,1,0,0,0,0,1,0,0,0
6880,مستخدم فاكر انت الموقف  وجه بدموع الفرح  قبضه موجهه للامام 🏻,0,0,0,0,0,0,0,0,1
6881,مستخدم هذا ويش 🤮,0,0,0,0,0,0,0,0,1
6882,كمية قذف مو طبيعية لا من راعي التويتة ولا من الرجال الي يعلقون تحت  وجه مندهش  اله يشفيهم بس عاطين السالفة اكبر من حجمها  وجه بقناع طبي ,1,0,0,0,0,0,0,0,1
6883,بايع الكليجاواخزياه عيب عليكم واله يابنات  وجه بقناع طبي ,1,0,0,0,0,0,0,1,0
6884,لا بوكن ولا بو من جمعكن يالفاسدات فين الجمال في الموضوع واله البنت المتربية زين ماتقدر ترفع عينها بالرجال وتكلمه  قطرات عرق  وجه بقناع طبي  بايع الكليجا,1,0,0,0,0,0,0,1,0
6885,كف اذا فكرت اخرم اذوني مره ثانيه  وجه قمر جديد  لي شهور ولحين كل م فصخت الحلق انزف  قبضه موجهه للامام 🏻,0,0,0,0,0,0,0,0,1
6886,قرف وجه بقناع طبي انسحب من فريقكم الخفيف انا ماوكلي,1,0,0,0,0,1,0,0,0
6887,اطول شهر فى السنه عند الموظفين وجه الضفدع ,0,0,0,0,0,0,0,0,1
6888,مستخدم ياله يالحسد كان من صباح اله  وجه غاضب ,0,0,0,0,0,0,0,0,1
6889,مستخدم من عمايلك السودا اكيد ماقي براسك تعال اكويك عشان تبقى نص اصلع ونص فيه شعر والناس تشاور عليك وتقول العبيط اهوه وجه مشع بعيون مبتسمه  سكين المطبخ ,1,0,1,0,0,0,0,0,1
6890,مستخدم هذا الي فالحين فيه  الاصبع الوسطي 🏾 الاصبع الوسطي 🏾 الاصبع الوسطي 🏾 الاصبع الوسطي 🏾,0,0,0,0,0,0,0,0,1
6891,RT مستخدم ه قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
6892,شو بغار من ها الحركه  قلب مجروح  وجه منصدم  وجه بدموع الفرح ,0,0,0,0,0,0,0,0,1
6893,داليا مباركمتقمصه دور الامريكيه  وجه بقناع طبي ,1,0,0,0,0,0,0,0,1
6894,مستخدم خلو هذا بالكم اي قمة ستصل لها فرقكم ستجد اثار اقدام اكسوفالعالمية ليست امريكا و الجوائز ليست بيليبورد وجه الضفدع ,0,0,0,0,0,0,0,0,1
6895,مستخدم ايه كثير وماعندهم شيء غير تهريج  وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
6896,عبروا عن اشتياقكم وحبكم  قلب بنفسجي  مظله مع قطرات المطر ️ وجه وحيد القرن  العاب ناريه ,0,0,0,0,0,0,0,0,1
6897,RT مستخدم شكل البنت لما يتقدم لها خطاب وجه مبتسم متعرق  وجه بدموع الفرح  وجه مشع بعيون مبتسمه  وجه ضاحك بعيون مبتسمه  وجه يغمز مخرجا لسانه  وجه بدموع الفرح  قرد بحركه اليد لقول لا اسمع   وجه قمر جديد  تصفيق  عروس بالطرحه  قلب احمر  زهره التوليب  ورده  زهره دوار الشمس ,0,0,0,0,0,0,0,0,1
6898,ياربي عليها صبرني يارب  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
6899,اف اكرهني و بس يجي الدوام ما اقدر أقوم من النوم ولا الكومباك أنصرع اذا فاتني  وجه الشمس  قلب مجروح  سكين المطبخ ,0,0,0,0,0,0,0,0,1
6900,احب أطمن الfans اني فطرت نص جبنة جودة سايحة و نص جبنة بيضة بالطماطم و كباية شاي بلبن و احب اطمنهم اكتر اني اخدت خافض الحرارة و المضاد الحيوي و دوا الكحة و دوا البرد تصبحوا علي خير وجه بقناع طبي  وجه يبكي بصوت عالي  وجه يعطس  وجه بميزان حراره في الفم ,0,0,0,0,0,0,0,0,1
6901,فهاوتي مالها حل  سكين المطبخ ,0,0,0,0,0,0,0,0,1
6902,بايع الكليجاوصلنا لزمن انعدم فيه الحياء البنات صارو مايشوفون احد بعينهم لاحياء ولاخجل ومجهرة بالمعصية عيني عينك تصوير واغاني وقلة حياء حتى وان كان وسيم وجميل هذا مايشفعلك الي تسوينه من قلة حياء وتصوير لاتجلسون تعذرولنا بنت ترامب وخرابيط صدق من قال ناقصات عقل ودين  ابهام متجه لاسفل 🏻,1,0,0,0,0,0,0,1,0
6903,مستخدم انفضخ قلبي  وجه منصدم ,0,0,0,0,0,0,0,0,1
6904,RT مستخدم ه ضغطو عدوينك مع هالصوره وجه قطه بدموع الفرح  قبضه موجهه للامام 🏼,0,0,0,0,0,0,0,0,1
6905,مستخدم مات الحيا اله المستعان وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
6906,مستخدم مره وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
6907,يلعن ده يوم  وجه يشتاط غضبا ,1,0,0,0,0,0,0,0,1
6908,الي بصراحه تهيت وجه بابتسامه خفيفه  الاصبع الوسطي 🏻,0,0,0,0,0,0,0,0,1
6909,مستخدم انقهرت  وجه مكبوت ينفث البخار من انفه ,0,0,0,0,0,0,0,0,1
6910,بايع الكليجا  وجه مفكر  أشوفه عادي شاب سعودي وسيم ومسلم أستغرب من الضجه الي صايره  وجه بابتسامه خفيفه علئ أتفه شي شهره ولا علئ أتفه شي لازم ضجه أشبكم وجه قطه بدموع الفرح  تاق وليل ترا ماله داعي  وجه بقناع طبي أرتقوا شوي,0,0,0,0,0,0,0,0,1
6911,مستخدم احلفي  وجه مغمض عينيه مخرجا لسانه  وجه بدموع الفرح  قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
6912,مستخدم يتوقعون انتاج نتفليكس بيكون مثل انتاج القنوات العربية  وجه بقناع طبي  وجه بدموع الفرح ,0,0,0,0,0,0,0,0,1
6913,RT مستخدم يا جبان  وجه يشتاط غضبا  قبضه موجهه للامام ,1,0,0,0,0,0,0,0,1
6914,RT مستخدم ترحيل وسحب كفيلهم وجه يشتاط غضبا انت ياي حافي تسترزأ احترم مكان رزأك بس فاكر نفسه بالغيط,1,0,0,0,0,0,0,0,1
6915,RT مستخدم هلا ابوي ابوس هالجمال 🤮,0,0,0,0,0,0,0,0,1
6916,مستخدم سنوات عشان اعتذر لضحيته قبل لا يموت ه زين عيل بسم اله  سكين المطبخ  نبدا بمنوه  وجه مفكر  وجه مبتسم متعرق ,0,0,0,0,0,0,0,0,1
6917,رجعنا لشعور المخ المختنق  وجه منصدم ,0,0,0,0,0,0,0,0,1
6918,RT مستخدم رسالة السيسي بالزي العسكرينحن مع السيسى نتحدى التحدى قبضه موجهه للامام ,0,0,0,0,0,0,0,0,1
6919,مستخدم عقبال مانشوفك معانا بالمدرج قول امين  قبضه موجهه للامام  وجه بدموع الفرح ,0,0,0,0,0,0,0,0,1
6920,مستخدم وجع بلا وجع غرقتني سعابيل صرت اتلزق  وجه بدموع الفرح 🤮,1,0,0,0,0,0,0,0,1
6921,مستخدم من أمن العقوبة اساء الأدب وين رجال الأمن ولا مايجري التدخل الا اذا كان المتحرش رجل المفروض بزمانا هذا حتى المرأة تعاقب على مثل هذه التجاوزات الرجل استحى وهم صياح وضحك ومغازل  ابهام متجه لاسفل 🏻,1,0,0,0,0,0,0,0,1
6922,مستخدم من جد استغفر اله الحمد له الذي عافانا ما ابتلاهم  وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
6923,بالمناسبة مورينهو مدرب جبان وجه مبتسم باستهزاء لوكاكو ها يس بك ها يس black ها يس لاضنك ور atack بعلوقية قبضه موجهه للامام 🏻 سمالينج بني ادم ب راس كلب يد مرفوعه 🏻لينجارد حسبي اله ونعم والوكيل 🤬,1,0,0,0,0,0,0,0,1
6924,ياله كويس اله يرزقهاجل لو تم التخلي عن الباعه في البوفيهات والمخابز وغيرها وظفوا مثل هذا توقعون مين اكثر ناس بتشتري منهم ابهام متجه لاسفل 🏼 يتدحرج على الارض من الضحك  بائع الكليجا,0,0,0,0,0,0,0,0,1
6925,بايع الكليجاوش هالجيل الفاسد  وجه بقناع طبي  ويقولون ليه كثر الطلاق مافي تربيه ترى شي مخزي الي قاعد يصير,1,0,0,0,0,0,1,0,0
6926,مستخدم طيب وش اسوي انا وحظي  وجه مذهول  وجه يبكي بصوت عالي  وجه بميزان حراره في الفم  وجه مضمد الراس ☻ غول  وجه مبتسم بقرون  كومة من البراز  قنبله ,0,0,0,0,0,0,0,0,1
6927,مستخدم خليه بقى مهو بيتعاكس مش فاضى  وجه يشتاط غضبا  وجه يبكي  انا حزينه حزينه,0,0,0,0,0,0,0,0,1
6928,في ناس لما يتكلمون عن الحب و الإخلاص ودك تقوله أنت بالذات لا تكلم  وجه بتشميقه  قبضه موجهه للامام 🏽,1,0,0,0,0,0,0,0,1
6929,مستخدم كل زق ي متخلف  وجه بقناع طبي ,1,0,0,0,0,0,0,0,1
6930,مستخدم شات تعب قلبي غبار  وجه بدموع الفرح  وجه بقناع طبي ,0,0,0,0,0,0,0,0,1
6931,واله ي ترند السعوديه كمية قرف وجه مشمئز  قلب مجروح ,1,0,0,1,0,0,0,0,0
6932,RT مستخدم تم لمجموعتك  حذاء رجل  اثار اقدام انسان ,0,0,0,0,0,0,0,0,1
6933,مستخدم شكلك مع الجماعة الخاقين  وجه مشمئز  وجه بدموع الفرح ,1,0,0,0,0,0,0,0,1
6934,مستخدم الغبيه سكين المطبخ  وجه بدموع الفرح ,1,0,0,0,0,0,0,0,1
6935,تو متش اهدا من كذا🤮 بايع الكليجا,0,0,0,0,0,0,0,0,1
6936,ذولي بالذات ذبحوني ذبحوني شهذا الجمال نعم خير  وجه يشتاط غضبا  قلب مجروح ,0,0,0,0,0,0,0,0,1
6937,زكمه  وجه بقناع طبي  وجه يعطس ,0,0,0,0,0,0,0,0,1
6938,مستخدم الحمداله ع تربيتنا بس قلب مجروح  نعجه ,0,0,0,0,0,0,0,0,1
6939,عن وجع آلچوگر لمآ قآل ومسيرگ وآنتي في حضن جوزگ تنطقي آسمي علي سهہوهہ ة يد مرفوعه  ابهام متجه لاسفل  قلب مجروح  درجه موسيقيه ,0,0,0,0,0,0,0,0,1
6940,ابي اعلق طيب  وجه يشتاط غضبا ,0,0,0,0,0,0,0,0,1
6941,مستخدم رجع الريال احسلك ترى بتشوف شي  قبضه موجهه للامام 🏻 قبضه موجهه للامام 🏻 قبضه موجهه للامام 🏻,0,0,0,0,0,0,0,0,1
